cui,code
C0015530,PheCode:286.12
C0015625,PheCode:284.0
C0015625,PheCode:284.2
C0015645,PheCode:728.7
C0015645,PheCode:728.7
C0015674,PheCode:798.1
C0015674,PheCode:798.1
C0015806,PheCode:800.1
C0015806,PheCode:800.1
C0015930,PheCode:661.0
C0015938,PheCode:1010
C0015970,PheCode:783.0
C0016034,PheCode:610.1
C0016034,PheCode:610.0
C0016052,PheCode:447.0
C0016053,PheCode:770.0
C0016085,PheCode:134.0
C0016167,PheCode:565.0
C0016169,PheCode:325.0
C0016169,PheCode:870.4
C0016202,PheCode:735.1
C0016202,PheCode:735.1
C0016507,PheCode:735.0
C0016507,PheCode:735.0
C0016508,PheCode:755.1
C0016508,PheCode:755.1
C0016522,PheCode:747.11
C0016542,PheCode:1001.0
C0016627,PheCode:481.0
C0016644,PheCode:804.0
C0016663,PheCode:743.0
C0016663,PheCode:743.2
C0016663,PheCode:743.2
C0016664,PheCode:743.4
C0016664,PheCode:743.4
C0016665,PheCode:733.8
C0016751,PheCode:271.0
C0016751,PheCode:271.9
C0016842,PheCode:756.2
C0016842,PheCode:756.21
C0016842,PheCode:756.0
C0017086,PheCode:791.0
C0017086,PheCode:440.21
C0017086,PheCode:791.0
C0017105,PheCode:41.0
C0017110,PheCode:987.0
C0017150,PheCode:158.0
C0017154,PheCode:535.2
C0017154,PheCode:535.2
C0017160,PheCode:555.0
C0017168,PheCode:530.11
C0017168,PheCode:530.1
C0017168,PheCode:530.11
C0017181,PheCode:578.9
C0017181,PheCode:578.9
C0017181,PheCode:578.0
C0017181,PheCode:578.0
C0017409,PheCode:53.1
C0017409,PheCode:53.0
C0017411,PheCode:619.0
C0017547,PheCode:253.11
C0017566,PheCode:523.0
C0017574,PheCode:523.1
C0017574,PheCode:523.1
C0017606,PheCode:365.2
C0017606,PheCode:365.2
C0017612,PheCode:365.1
C0017612,PheCode:365.1
C0017658,PheCode:580.2
C0017658,PheCode:580.1
C0017658,PheCode:580.3
C0017658,PheCode:580.1
C0017662,PheCode:580.1
C0017665,PheCode:580.1
C0017668,PheCode:580.1
C0017671,PheCode:199.0
C0017672,PheCode:529.6
C0017672,PheCode:529.6
C0017675,PheCode:529.1
C0017675,PheCode:529.1
C0017758,PheCode:282.0
C0017920,PheCode:271.9
C0017920,PheCode:271.0
C0017924,PheCode:271.9
