cui,test
C0370462,171.0
C3511946,171.0
C3517917,171.0
C3517919,171.0
C3517918,171.0
C3517922,171.0
C3517921,171.0
C3517920,171.0
C3704587,171.0
C3704588,171.0
C3704590,171.0
C3704586,171.0
C3704589,171.0
C3704585,171.0
C0370462,171.0
C0370462,171.0
C0370463,171.0
C3702624,171.0
C3517923,171.0
C0842609,171.0
C0842608,171.0
C0842610,171.0
C3517924,171.0
C3517925,171.0
C3704595,171.0
C3704592,171.0
C3704593,171.0
C3704594,171.0
C3704591,171.0
C4523075,171.0
C0370463,171.0
C0370463,171.0
C0370464,171.0
C3702625,171.0
C3517923,171.0
C0842609,171.0
C3517925,171.0
C0842608,171.0
C0842610,171.0
C3517924,171.0
C3704597,171.0
C3704600,171.0
C3704596,171.0
C3704598,171.0
C3704599,171.0
C0370464,171.0
C0370464,171.0
C0370465,171.0
C3702626,171.0
C3517923,171.0
C3517924,171.0
C3517925,171.0
C0842610,171.0
C0842608,171.0
C0842609,171.0
C3704604,171.0
C3709306,171.0
C3704601,171.0
C3704602,171.0
C3704603,171.0
C0370465,171.0
C0370465,171.0
C0370466,171.0
C3702627,171.0
C3517924,171.0
C3517925,171.0
C3517923,171.0
C0842608,171.0
C0842609,171.0
C0842610,171.0
C3704608,171.0
C3704609,171.0
C3704605,171.0
C3704606,171.0
C3704607,171.0
C3704610,171.0
C0370466,171.0
C0370466,171.0
C0370467,171.0
C3702628,171.0
C0842608,171.0
C3517924,171.0
C3517923,171.0
C0842609,171.0
C3517925,171.0
C0842610,171.0
C3704614,171.0
C3704612,171.0
C3704613,171.0
C3704611,171.0
C0370467,171.0
C0370467,171.0
C0370468,171.0
C3702629,171.0
C3517923,171.0
C3517924,171.0
C0842610,171.0
C0842608,171.0
C0842609,171.0
C3517925,171.0
C3704619,171.0
C3704615,171.0
C3704618,171.0
C3704617,171.0
C3704616,171.0
C0370468,171.0
C0370468,171.0
C0370469,171.0
C3702630,171.0
C3517923,171.0
C3517924,171.0
C0842609,171.0
C0842610,171.0
C3517925,171.0
C0842608,171.0
C3704621,171.0
C3704623,171.0
C3704624,171.0
C3704625,171.0
C3704620,171.0
C3704622,171.0
C0370469,171.0
C0370469,171.0
C0199095,232.0
C3511766,232.0
C0199095,232.0
C0199095,232.0
C0199095,232.0
C0191415,171.0
C0191415,171.0
C2732905,171.0
C3704626,171.0
C0191415,171.0
C0191415,171.0
C0191416,171.0
C0191416,171.0
C3704627,171.0
C0191416,171.0
C0191416,171.0
C0370470,171.0
C3511954,171.0
C3517922,171.0
C3517921,171.0
C3517917,171.0
C3517920,171.0
C3704629,171.0
C3704630,171.0
C3704628,171.0
C3704631,171.0
C0370470,171.0
C0370470,171.0
C0370471,171.0
C3511955,171.0
C3517922,171.0
C3517920,171.0
C3517917,171.0
C3517921,171.0
C3704632,171.0
C3704634,171.0
C3704635,171.0
C3704633,171.0
C0370471,171.0
C0370471,171.0
C0370472,171.0
C3511956,171.0
C3517920,171.0
C3517922,171.0
C3517917,171.0
C3517921,171.0
C3704638,171.0
C3704637,171.0
C3704636,171.0
C3704639,171.0
C0370472,171.0
C0370472,171.0
C0370473,171.0
C3702631,171.0
C3517920,171.0
C3517922,171.0
C3517921,171.0
C3517917,171.0
C3704642,171.0
C3704640,171.0
C3704643,171.0
C3704641,171.0
C0370473,171.0
C0370473,171.0
C0370474,171.0
C3511958,171.0
C3517917,171.0
C3517920,171.0
C3517922,171.0
C3517921,171.0
C3704644,171.0
C3704645,171.0
C3709307,171.0
C3704646,171.0
C0370474,171.0
C0370474,171.0
C0370475,171.0
C3511959,171.0
C3517922,171.0
C3517917,171.0
C3517921,171.0
C3517920,171.0
C3704648,171.0
C3704650,171.0
C3704647,171.0
C3704649,171.0
C0370475,171.0
C0370475,171.0
C0370476,171.0
C3511960,171.0
C3517918,171.0
C3517926,171.0
C3517919,171.0
C3517927,171.0
C3704652,171.0
C3704651,171.0
C3704653,171.0
C3704654,171.0
C0370476,171.0
C0370476,171.0
C0370477,171.0
C3702632,171.0
C3517919,171.0
C3517918,171.0
C3517926,171.0
C3517927,171.0
C3704657,171.0
C3704655,171.0
C3704658,171.0
C3704656,171.0
C0370477,171.0
C0370477,171.0
C0370478,171.0
C3702633,171.0
C3517919,171.0
C3517918,171.0
C3517927,171.0
C3517926,171.0
C3704659,171.0
C3704662,171.0
C3704661,171.0
C3704660,171.0
C0370478,171.0
C0370478,171.0
C0370479,171.0
C3702634,171.0
C3517926,171.0
C3517918,171.0
C3517927,171.0
C3517919,171.0
C3709317,171.0
C3704665,171.0
C3704664,171.0
C3704663,171.0
C0370479,171.0
C0370479,171.0
C0370480,171.0
C3702635,171.0
C3517918,171.0
C3517926,171.0
C3517927,171.0
C3517919,171.0
C3704669,171.0
C3704667,171.0
C3704668,171.0
C3704666,171.0
C0370480,171.0
C0370480,171.0
C0370481,171.0
C3511965,171.0
C3517919,171.0
C3517926,171.0
C3517927,171.0
C3517918,171.0
C3704670,171.0
C3704671,171.0
C3704672,171.0
C3704673,171.0
C0370481,171.0
C0370481,171.0
C0370482,171.0
C3511947,171.0
C0842608,171.0
C0842609,171.0
C3517923,171.0
C3517924,171.0
C3517925,171.0
C0842610,171.0
C3704677,171.0
C3704676,171.0
C3704679,171.0
C3704674,171.0
C3704675,171.0
C3704678,171.0
C0370482,171.0
C0370482,171.0
C0370483,171.0
C3702636,171.0
C3517925,171.0
C0842608,171.0
C0842609,171.0
C3517923,171.0
C3517924,171.0
C0842610,171.0
C3704683,171.0
C3704682,171.0
C3704681,171.0
C3704680,171.0
C3704684,171.0
C3704685,171.0
C0370483,171.0
C0370483,171.0
C0370484,171.0
C3702637,171.0
C3517924,171.0
C0842610,171.0
C0842608,171.0
C0842609,171.0
C3517923,171.0
C3517925,171.0
C3704686,171.0
C3704691,171.0
C3704689,171.0
C3704687,171.0
C3704688,171.0
C3704690,171.0
C0370484,171.0
C0370484,171.0
C0370485,171.0
C3702638,171.0
C0842610,171.0
C3517923,171.0
C3517924,171.0
C3517925,171.0
C0842608,171.0
C0842609,171.0
C3704692,171.0
C3704693,171.0
C3704697,171.0
C3704696,171.0
C3704694,171.0
C3704695,171.0
C0370485,171.0
C0370485,171.0
C0370486,171.0
C3702639,171.0
C3517923,171.0
C3517924,171.0
C0842608,171.0
C3517925,171.0
C0842609,171.0
C0842610,171.0
C3704703,171.0
C3704698,171.0
C3704699,171.0
C3704702,171.0
C3704700,171.0
C3704701,171.0
C0370486,171.0
C0370486,171.0
C0370487,171.0
C3702640,171.0
C3517924,171.0
C3517923,171.0
C0842608,171.0
C3517925,171.0
C0842609,171.0
C0842610,171.0
C3704706,171.0
C3704704,171.0
C3704708,171.0
C3704705,171.0
C3704707,171.0
C3704709,171.0
C0370487,171.0
C0370487,171.0
C0370488,171.0
C3511953,171.0
C3517923,171.0
C0842608,171.0
C0842610,171.0
C3517924,171.0
C0842609,171.0
C3517925,171.0
C3704710,171.0
C3704713,171.0
C3704712,171.0
C3704714,171.0
C3704715,171.0
C3704711,171.0
C0370488,171.0
C0370488,171.0
C0199091,232.0
C3702585,232.0
C0199091,232.0
C0199091,232.0
C0199091,232.0
C0199083,232.0
C3702586,232.0
C0199083,232.0
C0199083,232.0
C0199083,232.0
C0370331,232.0
C3702587,232.0
C0370331,232.0
C0370331,232.0
C0370331,232.0
C0918052,232.0
C3702588,232.0
C0918052,232.0
C0918052,232.0
C0918052,232.0
C0199086,232.0
C3702589,232.0
C3869303,232.0
C0199086,232.0
C0199086,232.0
C0199086,232.0
C0199087,232.0
C3702590,232.0
C3869302,232.0
C0199087,232.0
C0199087,232.0
C0199087,232.0
C0199088,232.0
C3702591,232.0
C0199088,232.0
C3869324,232.0
C0199088,232.0
C0199088,232.0
C0199089,232.0
C3702592,232.0
C0199089,232.0
C3869323,232.0
C0199089,232.0
C0199089,232.0
C0489907,232.0
C3511656,232.0
C0198864,232.0
C3869390,232.0
C0489907,232.0
C0489907,232.0
C0199090,232.0
C3511773,232.0
C3511773,232.0
C3869319,232.0
C3869318,232.0
C3869322,232.0
C3869321,232.0
C3869320,232.0
C0199090,232.0
C0199090,232.0
C0489908,232.0
C3511657,232.0
C0198866,232.0
C0489908,232.0
C0489908,232.0
C0199078,232.0
C2065691,232.0
C2065691,232.0
C3869317,232.0
C0199078,232.0
C0199078,232.0
C0199081,232.0
C2065692,232.0
C2065692,232.0
C3869316,232.0
C0199081,232.0
C0199081,232.0
C0370332,232.0
C3511774,232.0
C0199080,232.0
C0370332,232.0
C0370332,232.0
C0370333,232.0
C3511775,232.0
C0199079,232.0
C0370333,232.0
C0370333,232.0
C0370489,171.0
C3702641,171.0
C1293193,171.0
C0370489,171.0
C0370489,171.0
C0370489,171.0
C0370490,171.0
C3702642,171.0
C1293193,171.0
C0370490,171.0
C0370490,171.0
C0370490,171.0
C0812472,171.0
C3517921,171.0
C1293193,171.0
C0812472,171.0
C0812472,171.0
C0812472,171.0
C0370491,171.0
C3702643,171.0
C3517928,171.0
C3709318,171.0
C3704719,171.0
C3704717,171.0
C3704716,171.0
C3704718,171.0
C0370491,171.0
C0370491,171.0
C0370492,171.0
C3702644,171.0
C3517928,171.0
C3704719,171.0
C3704720,171.0
C3704721,171.0
C3704722,171.0
C3704718,171.0
C0370492,171.0
C0370492,171.0
C0812473,171.0
C3702645,171.0
C3517928,171.0
C3704723,171.0
C3704718,171.0
C3704724,171.0
C3704725,171.0
C3704719,171.0
C0812473,171.0
C0812473,171.0
C0370493,171.0
C3702646,171.0
C3517932,171.0
C0187514,171.0
C3517935,171.0
C3517930,171.0
C1293305,171.0
C3517934,171.0
C1293192,171.0
C3517929,171.0
C3517931,171.0
C3517933,171.0
C0192037,171.0
C3704727,171.0
C3704726,171.0
C3704729,171.0
C3704732,171.0
C3709319,171.0
C3704731,171.0
C3704728,171.0
C3704733,171.0
C3704730,171.0
C0370493,171.0
C0370493,171.0
C0370494,171.0
C3702647,171.0
C3517931,171.0
C0192037,171.0
C1293192,171.0
C0187514,171.0
C3517929,171.0
C3517932,171.0
C1293305,171.0
C3517930,171.0
C3517933,171.0
C3704736,171.0
C3704739,171.0
C3704738,171.0
C3704741,171.0
C3704735,171.0
C3704742,171.0
C3704740,171.0
C3704737,171.0
C3704734,171.0
C0370494,171.0
C0370494,171.0
C0812474,171.0
C3702648,171.0
C1293192,171.0
C3517930,171.0
C3517929,171.0
C3517933,171.0
C0187514,171.0
C0192037,171.0
C3517932,171.0
C3517931,171.0
C1293305,171.0
C3704748,171.0
C3704745,171.0
C3704749,171.0
C3704744,171.0
C3704743,171.0
C3704746,171.0
C3704750,171.0
C3704751,171.0
C3704747,171.0
C0812474,171.0
C0812474,171.0
C0370496,19.0
C3702649,19.0
C0197213,19.0
C0189029,19.0
C0868838,19.0
C0192038,19.0
C3704754,19.0
C3704753,19.0
C3704752,19.0
C3704755,19.0
C0370496,19.0
C0370496,19.0
C0370497,19.0
C3702650,19.0
C0192038,19.0
C0197213,19.0
C0189029,19.0
C0868838,19.0
C3704757,19.0
C3704756,19.0
C3709320,19.0
C3704758,19.0
C0370497,19.0
C0370497,19.0
C0812475,19.0
C3702651,19.0
C0868838,19.0
C0197213,19.0
C0192038,19.0
C0189029,19.0
C3704761,19.0
C3704762,19.0
C3704760,19.0
C3704759,19.0
C0812475,19.0
C0812475,19.0
C0370498,171.0
C3511983,171.0
C2091828,171.0
C3517936,171.0
C3704764,171.0
C3704763,171.0
C0370498,171.0
C0370498,171.0
C0370335,232.0
C0370335,232.0
C3517729,232.0
C0199113,232.0
C3869310,232.0
C3869307,232.0
C3869314,232.0
C3869309,232.0
C3869305,232.0
C3869308,232.0
C3869315,232.0
C3869306,232.0
C3869313,232.0
C3869304,232.0
C3869312,232.0
C3869311,232.0
C3511776,232.0
C0370335,232.0
C0370335,232.0
C0199093,232.0
C0199093,232.0
C3517730,232.0
C3869303,232.0
C0199093,232.0
C0199093,232.0
C0199094,232.0
C0199094,232.0
C3517731,232.0
C3869302,232.0
C0199094,232.0
C0199094,232.0
C0199110,232.0
C0199110,232.0
C0199110,232.0
C0199110,232.0
C0199110,232.0
C0199111,232.0
C3511780,232.0
C3517732,232.0
C0199111,232.0
C0199111,232.0
C0199109,232.0
C0199109,232.0
C3517734,232.0
C0199109,232.0
C3869297,232.0
C3869298,232.0
C3869300,232.0
C3869299,232.0
C3869301,232.0
C0199109,232.0
C0199109,232.0
C0199108,232.0
C0199108,232.0
C0199108,232.0
C3517736,232.0
C3869294,232.0
C3869295,232.0
C3869296,232.0
C3869299,232.0
C3869298,232.0
C3869297,232.0
C0199108,232.0
C0199108,232.0
C0198857,232.0
C0198857,232.0
C0198857,232.0
C0198857,232.0
C0198857,232.0
C0199105,232.0
C0199105,232.0
C0199105,232.0
C3869293,232.0
C0199105,232.0
C0199105,232.0
C0191689,172.0
C3511984,172.0
C3517937,172.0
C3517938,172.0
C3704765,172.0
C3704766,172.0
C0191689,172.0
C0191689,172.0
C0370500,172.0
C3702652,172.0
C3517938,172.0
C3517937,172.0
C3704767,172.0
C3704768,172.0
C0370500,172.0
C0370500,172.0
C0199106,232.0
C0199106,232.0
C3517737,232.0
C0199106,232.0
C0199106,232.0
C0370501,172.0
C3511986,172.0
C3517941,172.0
C3517944,172.0
C3704778,172.0
C3704774,172.0
C3704770,172.0
C3704776,172.0
C3704777,172.0
C3704772,172.0
C3704771,172.0
C3704773,172.0
C3704769,172.0
C3704775,172.0
C0370501,172.0
C0370501,172.0
C0370502,172.0
C3702653,172.0
C3517941,172.0
C3517944,172.0
C3704777,172.0
C3704784,172.0
C3704779,172.0
C3704772,172.0
C3704780,172.0
C3704783,172.0
C3704778,172.0
C3704782,172.0
C3704781,172.0
C3704773,172.0
C0370502,172.0
C0370502,172.0
C0199107,232.0
C0199107,232.0
C0199107,232.0
C0199107,232.0
C0199107,232.0
C0370503,172.0
C3511988,172.0
C3517955,172.0
C3517950,172.0
C3517951,172.0
C3517961,172.0
C3517953,172.0
C3517956,172.0
C3517948,172.0
C3517960,172.0
C3517959,172.0
C3517958,172.0
C3517945,172.0
C3517946,172.0
C3517949,172.0
C3517954,172.0
C3517957,172.0
C3517947,172.0
C3517952,172.0
C3704798,172.0
C3704790,172.0
C3704792,172.0
C3704795,172.0
C3704799,172.0
C3704801,172.0
C3704786,172.0
C3704789,172.0
C3704794,172.0
C3704785,172.0
C3704791,172.0
C3704800,172.0
C3704793,172.0
C3704797,172.0
C3704787,172.0
C3704788,172.0
C3704796,172.0
C3704802,172.0
C0370503,172.0
C0370503,172.0
C0370504,172.0
C3702654,172.0
C3517950,172.0
C3517953,172.0
C3517958,172.0
C3517961,172.0
C3517946,172.0
C3517947,172.0
C3517949,172.0
C3517960,172.0
C3517945,172.0
C3517951,172.0
C3517955,172.0
C3517956,172.0
C3517948,172.0
C3517959,172.0
C3517952,172.0
C3517954,172.0
C3517957,172.0
C3704817,172.0
C3704804,172.0
C3704810,172.0
C3704819,172.0
C3704806,172.0
C3704809,172.0
C3704808,172.0
C3704818,172.0
C3704813,172.0
C3704812,172.0
C3704803,172.0
C3704807,172.0
C3704814,172.0
C3704820,172.0
C3704811,172.0
C3704815,172.0
C3704816,172.0
C3704805,172.0
C0370504,172.0
C0370504,172.0
C0191617,172.0
C3511990,172.0
C3517968,172.0
C3517962,172.0
C3517963,172.0
C3517967,172.0
C3517964,172.0
C3517969,172.0
C3517965,172.0
C3517966,172.0
C3704824,172.0
C3704826,172.0
C3704828,172.0
C3704822,172.0
C3704827,172.0
C3704823,172.0
C3704825,172.0
C3704821,172.0
C0191617,172.0
C0191617,172.0
C0370505,172.0
C3702655,172.0
C3517967,172.0
C3517965,172.0
C3517968,172.0
C3517962,172.0
C3517969,172.0
C3517966,172.0
C3517963,172.0
C3517964,172.0
C3704835,172.0
C3704836,172.0
C3704831,172.0
C3704832,172.0
C3704834,172.0
C3704833,172.0
C3704829,172.0
C3704830,172.0
C0370505,172.0
C0370505,172.0
C0198860,232.0
C0198860,232.0
C0198860,232.0
C0198860,232.0
C0198860,232.0
C0370336,232.0
C3511784,232.0
C3517741,232.0
C3517739,232.0
C3517740,232.0
C0370336,232.0
C0370336,232.0
C0199098,232.0
C3511785,232.0
C0199098,232.0
C3869291,232.0
C3869292,232.0
C0199098,232.0
C0199098,232.0
C2724389,172.0
C3702656,172.0
C3517970,172.0
C3517971,172.0
C3704838,172.0
C3704837,172.0
C2724389,172.0
C2724389,172.0
C2724390,172.0
C3511993,172.0
C3517971,172.0
C3517970,172.0
C3704840,172.0
C3704839,172.0
C2724390,172.0
C2724390,172.0
C0199101,232.0
C3511786,232.0
C3517742,232.0
C3869289,232.0
C3869290,232.0
C0199101,232.0
C0199101,232.0
C0370507,172.0
C3511994,172.0
C0191825,172.0
C0191826,172.0
C0370507,172.0
C0370507,172.0
C0198861,232.0
C0198861,232.0
C0198861,232.0
C0198861,232.0
C0198861,232.0
C0199099,232.0
C0199100,232.0
C0199099,232.0
C3869288,232.0
C3869287,232.0
C0199099,232.0
C0199099,232.0
C0370337,232.0
C3511787,232.0
C3517743,232.0
C0199103,232.0
C0370337,232.0
C0370337,232.0
C0370338,232.0
C3511788,232.0
C0199104,232.0
C3517745,232.0
C3517746,232.0
C3517744,232.0
C0370338,232.0
C0370338,232.0
C0198862,232.0
C3511658,232.0
C3517650,232.0
C0198862,232.0
C0198862,232.0
C0199126,232.0
C3517747,232.0
C0199123,232.0
C0199121,232.0
C3517747,232.0
C0199126,232.0
C0199126,232.0
C0199126,232.0
C0199124,232.0
C0199124,232.0
C0199124,232.0
C3517748,232.0
C3517749,232.0
C0199124,232.0
C0199124,232.0
C0198859,232.0
C0198859,232.0
C0198859,232.0
C0198859,232.0
C0198859,232.0
C0199125,232.0
C0199125,232.0
C3869282,232.0
C3869280,232.0
C3869286,232.0
C3869285,232.0
C3869283,232.0
C3517750,232.0
C3869284,232.0
C3869281,232.0
C0199125,232.0
C0199125,232.0
C0370340,232.0
C3511791,232.0
C3517751,232.0
C0199131,232.0
C0370340,232.0
C0370340,232.0
C0370341,232.0
C3511792,232.0
C0199130,232.0
C0370341,232.0
C0370341,232.0
C0198858,232.0
C3511659,232.0
C0198858,232.0
C0198858,232.0
C0198858,232.0
C0199127,232.0
C0199127,232.0
C0199127,232.0
C3869279,232.0
C3865630,232.0
C3869278,232.0
C0199127,232.0
C0199127,232.0
C0199128,232.0
C0199128,232.0
C0199128,232.0
C3869277,232.0
C3869276,232.0
C3869275,232.0
C0199128,232.0
C0199128,232.0
C0199129,232.0
C3702593,232.0
C3517755,232.0
C3517757,232.0
C3517753,232.0
C3517752,232.0
C3517756,232.0
C3517754,232.0
C0199129,232.0
C0199129,232.0
C0370342,232.0
C0370342,232.0
C0199122,232.0
C0370342,232.0
C0370342,232.0
C0370343,232.0
C0370343,232.0
C3517758,232.0
C3517760,232.0
C3517759,232.0
C0370343,232.0
C0370343,232.0
C0199117,232.0
C0199117,232.0
C3517761,232.0
C0199117,232.0
C0199117,232.0
C0199117,232.0
C1740762,172.0
C3511995,172.0
C3517980,172.0
C3517982,172.0
C3517981,172.0
C3517979,172.0
C3704851,172.0
C3704847,172.0
C3704849,172.0
C3704850,172.0
C3704841,172.0
C3704842,172.0
C3704848,172.0
C3704852,172.0
C1740762,172.0
C3704855,172.0
C3704844,172.0
C3704854,172.0
C3704845,172.0
C3704846,172.0
C3704853,172.0
C3704843,172.0
C1740762,172.0
C1740762,172.0
C1740494,172.0
C3702657,172.0
C3517982,172.0
C3517979,172.0
C3517980,172.0
C3517981,172.0
C3704856,172.0
C3704862,172.0
C3704851,172.0
C3704854,172.0
C3704849,172.0
C3704858,172.0
C3704852,172.0
C3704861,172.0
C3704859,172.0
C3704853,172.0
C3704850,172.0
C3704860,172.0
C1740762,172.0
C3704857,172.0
C3704863,172.0
C3704855,172.0
C1740494,172.0
C1740494,172.0
C1738535,172.0
C3702658,172.0
C3517988,172.0
C3517989,172.0
C3517990,172.0
C3517992,172.0
C3517995,172.0
C3518021,172.0
C3518027,172.0
C3518000,172.0
C3518002,172.0
C3518020,172.0
C3518024,172.0
C3517984,172.0
C3518005,172.0
C3518011,172.0
C3518014,172.0
C3518018,172.0
C3518026,172.0
C3517993,172.0
C3518003,172.0
C3518010,172.0
C3518017,172.0
C3518023,172.0
C3517985,172.0
C3517998,172.0
C3518009,172.0
C3517996,172.0
C3517997,172.0
C3517999,172.0
C3518001,172.0
C3518006,172.0
C3518012,172.0
C3518016,172.0
C3517986,172.0
C3517987,172.0
C3517994,172.0
C3518004,172.0
C3518013,172.0
C3518015,172.0
C3518019,172.0
C3518022,172.0
C3517991,172.0
C3518007,172.0
C3518008,172.0
C3518025,172.0
C3704848,172.0
C3704865,172.0
C3704864,172.0
C3704842,172.0
C3704866,172.0
C3704846,172.0
C3704867,172.0
C3704844,172.0
C1738535,172.0
C1738535,172.0
C1737185,172.0
C3702659,172.0
C3518002,172.0
C3518012,172.0
C3518016,172.0
C3518020,172.0
C3517986,172.0
C3518001,172.0
C3518005,172.0
C3518006,172.0
C3518007,172.0
C3518008,172.0
C3518009,172.0
C3518017,172.0
C3518021,172.0
C3517991,172.0
C3517993,172.0
C3517999,172.0
C3518003,172.0
C3518004,172.0
C3518000,172.0
C3518010,172.0
C3518013,172.0
C3518014,172.0
C3518018,172.0
C3518026,172.0
C3517989,172.0
C3517997,172.0
C3518015,172.0
C3518023,172.0
C3518025,172.0
C3517985,172.0
C3517987,172.0
C3517992,172.0
C3517995,172.0
C3517998,172.0
C3518019,172.0
C3518024,172.0
C3518027,172.0
C3517988,172.0
C3518011,172.0
C3517984,172.0
C3517990,172.0
C3517994,172.0
C3517996,172.0
C3518022,172.0
C3704857,172.0
C3704861,172.0
C3704862,172.0
C3704858,172.0
C3704856,172.0
C3704859,172.0
C3704860,172.0
C3704863,172.0
C1737185,172.0
C1737185,172.0
C0370344,232.0
C3511797,232.0
C3517762,232.0
C3517763,232.0
C0370344,232.0
C0370344,232.0
C1610681,172.0
C3511999,172.0
C3518028,172.0
C1610681,172.0
C1610681,172.0
C1610681,172.0
C0370509,172.0
C3512000,172.0
C0185076,172.0
C3704869,172.0
C3704868,172.0
C0370509,172.0
C0370509,172.0
C0370510,172.0
C3512001,172.0
C2018965,172.0
C3704872,172.0
C3704870,172.0
C3704876,172.0
C3704871,172.0
C3704873,172.0
C3704875,172.0
C3704877,172.0
C3704874,172.0
C0370510,172.0
C0370510,172.0
C0370511,172.0
C3702660,172.0
C2018965,172.0
C3704882,172.0
C3704870,172.0
C3704878,172.0
C3704875,172.0
C3704879,172.0
C3704880,172.0
C3704883,172.0
C3704881,172.0
C0370511,172.0
C0370511,172.0
C1610130,172.0
C3512003,172.0
C2228207,172.0
C3704890,172.0
C3704886,172.0
C3704884,172.0
C3704885,172.0
C3704887,172.0
C3704889,172.0
C3704888,172.0
C3704891,172.0
C1610130,172.0
C1610130,172.0
C1609577,172.0
C3702660,172.0
C3704889,172.0
C3704894,172.0
C3704893,172.0
C3704884,172.0
C3704896,172.0
C3704895,172.0
C3704892,172.0
C3704897,172.0
C1609577,172.0
C1609577,172.0
C1609026,172.0
C3512004,172.0
C2228170,172.0
C2228150,172.0
C2228160,172.0
C3518029,172.0
C2228154,172.0
C2228185,172.0
C2228194,172.0
C2228191,172.0
C2228157,172.0
C2228197,172.0
C2228167,172.0
C3704898,172.0
C3704899,172.0
C1609026,172.0
C1609026,172.0
C1608473,172.0
C3702661,172.0
C2228157,172.0
C2228160,172.0
C2228150,172.0
C2228191,172.0
C3518029,172.0
C2228167,172.0
C2228194,172.0
C2228154,172.0
C2228170,172.0
C2228197,172.0
C2228185,172.0
C3704900,172.0
C3704901,172.0
C1608473,172.0
C1608473,172.0
C0370512,172.0
C3512004,172.0
C2018932,172.0
C2018939,172.0
C2018958,172.0
C3518031,172.0
C2018956,172.0
C2018925,172.0
C2018950,172.0
C2018954,172.0
C2018928,172.0
C2018937,172.0
C3704902,172.0
C2018930,172.0
C3704903,172.0
C0370512,172.0
C0370512,172.0
C0370513,172.0
C3702661,172.0
C2018958,172.0
C3518031,172.0
C2018925,172.0
C2018937,172.0
C2018950,172.0
C2018928,172.0
C2018954,172.0
C2018932,172.0
C2018956,172.0
C2018939,172.0
C2018930,172.0
C3704904,172.0
C3704905,172.0
C0370513,172.0
C0370513,172.0
C1611787,172.0
C3512003,172.0
C2182793,172.0
C3704909,172.0
C3704912,172.0
C3704911,172.0
C3704913,172.0
C3704906,172.0
C3704908,172.0
C3704910,172.0
C3704907,172.0
C1611787,172.0
C1611787,172.0
C1619778,172.0
C3702660,172.0
C2182793,172.0
C3709321,172.0
C3704916,172.0
C3704915,172.0
C3704906,172.0
C3704914,172.0
C3704911,172.0
C1619778,172.0
C1619778,172.0
C1611234,172.0
C3512004,172.0
C2165535,172.0
C2165548,172.0
C2182783,172.0
C2182771,172.0
C2165531,172.0
C2182780,172.0
C2182777,172.0
C3518033,172.0
C2165541,172.0
C2165551,172.0
C3704917,172.0
C2165538,172.0
C3704918,172.0
C1611234,172.0
C1611234,172.0
C1610682,172.0
C3702661,172.0
C2182780,172.0
C2182777,172.0
C3518033,172.0
C2165531,172.0
C2165548,172.0
C2165541,172.0
C2182783,172.0
C2165535,172.0
C2165551,172.0
C2182771,172.0
C2165538,172.0
C3704920,172.0
C3704919,172.0
C1610682,172.0
C1610682,172.0
C1610131,172.0
C1610131,172.0
C3518036,172.0
C3704925,172.0
C3704922,172.0
C3704921,172.0
C3704923,172.0
C3704924,172.0
C1610131,172.0
C1610131,172.0
C1609578,172.0
C3702660,172.0
C3518036,172.0
C3704928,172.0
C3704924,172.0
C3704921,172.0
C3704927,172.0
C3704926,172.0
C1609578,172.0
C1609578,172.0
C1609027,172.0
C3702660,172.0
C3518036,172.0
C3704924,172.0
C3704933,172.0
C3704930,172.0
C3704929,172.0
C3704934,172.0
C3704931,172.0
